STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 20:01,FM-16,BKN:07 23,10.00,,67,19.4,61,16.2,57,13.9,71,5,140,,30.20,,,,,30.37,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 20:11,FM-16,SCT:04 23,10.00,,67,19.4,61,15.9,56,13.3,68,6,100,,30.20,,,,,30.37,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 20:38,FM-16,BKN:07 21,10.00,,66,18.9,60,15.7,56,13.3,70,0,000,,30.20,,,,,30.37,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 20:51,FM-15,BKN:07 19,10.00,,66,18.9,60,15.7,56,13.3,70,3,VRB,,30.19,,,30.34,0.00,30.36,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 21:51,FM-15,OVC:08 16,10.00,,67,19.4,62,16.5,58,14.4,73,0,000,,30.19,0,,30.34,0.00,30.36,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 22:51,FM-15,OVC:08 15,10.00,,67,19.4,62,16.5,58,14.4,73,0,000,,30.18,,,30.32,0.00,30.35,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 23:29,FM-16,OVC:08 14,10.00,,67,19.4,62,16.5,58,14.4,73,0,000,,30.17,,,,,30.34,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 23:51,FM-15,OVC:08 13,10.00,,67,19.4,62,16.5,58,14.4,73,0,000,,30.16,,,30.31,0.00,30.33,71,56,64,0.3,,,,1,0,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,56,64,0.3,65,52,58,1,0,0549,1743,,0.00,0.0,0,30.25,30.40,4.8,14,060,9,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 00:51,FM-15,OVC:08 12,10.00,,67,19.4,62,16.5,58,14.4,73,3,030,,30.16,6,,30.30,0.00,30.33,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 01:51,FM-15,BKN:07 12,10.00,,65,18.3,61,16.1,58,14.4,78,5,020,,30.14,,,30.29,0.00,30.31,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 02:51,FM-15,OVC:08 11,10.00,,67,19.4,62,16.5,58,14.4,73,0,000,,30.13,,,30.27,0.00,30.30,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 03:51,FM-15,OVC:08 10,10.00,,66,18.9,62,16.6,59,15.0,78,3,VRB,,30.12,6,,30.26,0.00,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 04:51,FM-15,OVC:08 9,10.00,,66,18.9,62,16.6,59,15.0,78,3,VRB,,30.12,,,30.26,0.00,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 05:51,FM-15,OVC:08 8,10.00,,66,18.9,62,16.9,60,15.6,81,3,080,,30.11,,,30.26,0.00,30.28,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 06:51,FM-15,OVC:08 9,8.00,,67,19.4,63,17.1,60,15.6,79,3,040,,30.12,3,,30.27,0.00,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 07:51,FM-15,OVC:08 8,7.00,,68,20.0,63,17.3,60,15.6,76,5,VRB,,30.12,,,30.27,0.00,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 08:51,FM-15,OVC:08 8,8.00,,69,20.6,64,17.9,61,16.1,76,7,070,,30.13,,,30.27,0.00,30.30,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 09:49,FM-16,OVC:08 10,8.00,,70,21.0,65,18.1,61,16.0,73,3,VRB,,30.12,,,,,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 09:51,FM-15,OVC:08 10,8.00,,70,21.1,65,18.1,61,16.1,73,3,070,,30.12,8,,30.27,0.00,30.29,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 10:49,FM-16,SCT:04 13 SCT:04 30 BKN:07 39,10.00,,73,23.0,67,19.3,63,17.0,69,6,VRB,,30.10,,,,,30.27,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 10:51,FM-15,FEW:02 13 SCT:04 31 BKN:07 39,10.00,,74,23.3,67,19.2,62,16.7,67,5,VRB,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 11:51,FM-15,FEW:02 41 SCT:04 49 OVC:08 60,10.00,,74,23.3,66,18.9,61,16.1,64,0,000,,30.09,,,30.24,0.00,30.26,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 12:37,FM-16,BKN:07 24 BKN:07 39 OVC:08 60,9.00,,74,23.3,67,19.5,63,17.2,69,0,000,,30.07,,,,,30.24,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 12:51,FM-15,BKN:07 22,10.00,,75,23.9,67,19.4,62,16.7,64,0,000,,30.07,8,,30.22,0.00,30.24,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 13:49,FM-16,SCT:04 25 OVC:08 33,10.00,,77,25.0,68,20.1,63,17.0,61,0,000,,30.05,,,,,30.22,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 13:51,FM-15,FEW:02 23 SCT:04 28 OVC:08 33,10.00,,77,25.0,68,20.1,63,17.2,62,6,VRB,,30.05,,,30.19,0.00,30.22,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 14:49,FM-16,BKN:07 28 OVC:08 36,10.00,,79,26.0,69,20.4,63,17.0,58,3,VRB,,30.02,,,,,30.19,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 14:51,FM-15,BKN:07 28 OVC:08 36,10.00,,78,25.6,69,20.6,64,17.8,62,3,VRB,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 15:17,FM-16,SCT:04 29 BKN:07 38,10.00,,78,25.6,68,20.3,63,17.2,60,3,VRB,,30.02,,,,,30.19,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 15:51,FM-15,CLR:00,10.00,,77,25.0,68,20.1,63,17.2,62,3,VRB,,30.01,6,,30.15,0.00,30.18,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 16:51,FM-15,CLR:00,10.00,,76,24.4,68,20.2,64,17.8,67,,,,30.01,,,30.15,0.00,30.18,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 17:51,FM-15,CLR:00,10.00,,74,23.3,68,19.8,64,17.8,71,5,VRB,,30.01,,,30.15,0.00,30.18,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 18:51,FM-15,CLR:00,10.00,,73,22.8,67,19.6,64,17.8,74,3,VRB,,30.00,8,,30.15,0.00,30.17,,,,,,,,,,0549,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 19:51,FM-15,CLR:00,10.00,,73,22.8,68,20.0,65,18.3,76,3,VRB,,30.00,,,30.15,0.00,30.17,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 20:51,FM-15,CLR:00,10.00,,73,22.8,68,20.0,65,18.3,76,3,VRB,,30.00,,,30.15,0.00,30.17,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 21:51,FM-15,CLR:00,10.00,,73,22.8,68,20.0,65,18.3,76,5,180,,29.99,8,,30.14,0.00,30.16,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 22:51,FM-15,CLR:00,10.00,,73,22.8,69,20.3,66,18.9,79,5,VRB,,29.99,,,30.13,0.00,30.16,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 23:51,FM-15,CLR:00,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.98,,,30.12,0.00,30.15,78,65,72,8.7,,,,0,7,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-28 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,65,72,8.7,73,62,66,0,7,0550,1742,,0.00,0.0,0,30.07,30.21,3.4,15,170,9,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 00:26,FM-16,BKN:07 11,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.98,,,,,30.15,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 00:34,FM-16,SCT:04 11,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.98,,,,,30.15,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 00:41,FM-16,BKN:07 11,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.97,,,,,30.14,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 00:51,FM-15,BKN:07 9,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.97,8,,30.11,0.00,30.14,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 01:51,FM-15,BKN:07 8,9.00,,73,22.8,70,21.0,68,20.0,84,0,000,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 02:51,FM-15,BKN:07 7,7.00,,73,22.8,70,21.0,68,20.0,84,3,170,,29.95,,,30.09,0.00,30.12,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 03:28,FM-16,BKN:07 10,8.00,,73,22.8,70,21.0,68,20.0,84,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 03:51,FM-15,BKN:07 10 BKN:07 14,9.00,,73,22.8,70,21.0,68,20.0,84,0,000,,29.94,6,,30.09,0.00,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 04:04,FM-16,FEW:02 10 BKN:07 15,9.00,,72,22.2,69,20.8,68,20.0,87,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 04:22,FM-16,SCT:04 16,10.00,,72,22.2,69,20.4,67,19.4,84,3,VRB,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 04:39,FM-16,BKN:07 14,10.00,,72,22.2,69,20.4,67,19.4,84,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 04:46,FM-16,SCT:04 16,10.00,,72,22.0,68,20.1,66,19.0,83,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 04:51,FM-15,SCT:04 16,9.00,,72,22.2,69,20.4,67,19.4,84,0,000,,29.94,,,30.08,0.00,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 05:49,FM-16,BKN:07 17 BKN:07 31 BKN:07 120,10.00,,73,23.0,69,20.3,66,19.0,78,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 05:51,FM-15,BKN:07 17 BKN:07 31 BKN:07 110,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.94,,,30.08,0.00,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 06:17,FM-16,SCT:04 19,9.00,,72,22.2,69,20.4,67,19.4,84,0,000,,29.94,,,,,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 06:51,FM-15,FEW:02 16 FEW:02 25,10.00,,73,22.8,69,20.6,67,19.4,81,0,000,,29.94,5,,30.09,0.00,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 07:51,FM-15,FEW:02 19 SCT:04 25 BKN:07 120,10.00,,75,23.9,70,21.0,67,19.4,76,3,VRB,,29.94,,,30.09,0.00,30.11,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 08:51,FM-15,FEW:02 18,10.00,,77,25.0,70,21.4,67,19.4,71,3,VRB,,29.93,,,30.07,0.00,30.10,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 09:51,FM-15,CLR:00,10.00,,80,26.7,72,22.2,68,20.0,67,5,170,,29.92,8,,30.06,0.00,30.09,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 10:38,FM-16,SCT:04 20 BKN:07 26 BKN:07 32,10.00,,81,27.2,72,22.4,68,20.0,65,5,VRB,,29.91,,,,,30.08,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 10:51,FM-15,SCT:04 20 BKN:07 28,10.00,,82,27.8,72,22.3,67,19.4,60,0,000,,29.91,,,30.05,0.00,30.08,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 10:59,FM-16,FEW:02 20 SCT:04 29,10.00,,82,27.8,72,22.3,67,19.4,60,5,VRB,,29.91,,,,,30.08,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-09-29 11:51,FM-15,FEW:02 23 SCT:04 28,10.00,,82,27.8,73,22.6,68,20.0,63,5,VRB,,29.89,,,30.03,0.00,30.06,,,,,,,,,,0550,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
